"3AQN9REUUPCFPIN04RVTJZQ0TMOYDB","3Z53LF8QZP3I9Q9ATXDBVOTT0O1CFY","Audio Quality Evaluation","You will be given a list of recordings are organized in rows. In each row, you will see an audio clip. You need to listen to the recording and rate its audio quality using the scale: ""Excellent"", ""Good"", 'Fair"", ""Poor"", and ""Bad"".","speech, quality, audio","$6.00","Tue Mar 03 09:13:13 PST 2026","20","BatchId:5376238;OriginalHitTemplateId:928390828;","1440","86400","Fri Mar 06 09:13:13 PST 2026","","","3CFJTT4SX4MF4T5FZYB6M3IB4Q2I7P","A2JXQE27MO3ZB7","Submitted","Tue Mar 03 09:13:29 PST 2026","Tue Mar 03 09:30:09 PST 2026","Wed Mar 04 09:30:09 PST 2026","","","","1000","0% (0/0)","0% (0/0)","0% (0/0)","4","4","3","4","4","4","4","4","4","4","3","3","3","3","4","4","4","4","4","4","3","3","3","3","4","4","4","4","4","3","4","4","4","4","3","3","3","3","4","3","3","3","4","4","3","1","Nothing","2","English","Spanish","4","3","3","4","4","4","3","3","3","4","3","3","4","4","3","4","4","3","4","4","4","3","4","4","3","4","4","3","3","4"
"3AQN9REUUPCFPIN04RVTJZQ0TMOYDB","3Z53LF8QZP3I9Q9ATXDBVOTT0O1CFY","Audio Quality Evaluation","You will be given a list of recordings are organized in rows. In each row, you will see an audio clip. You need to listen to the recording and rate its audio quality using the scale: ""Excellent"", ""Good"", 'Fair"", ""Poor"", and ""Bad"".","speech, quality, audio","$6.00","Tue Mar 03 09:13:13 PST 2026","20","BatchId:5376238;OriginalHitTemplateId:928390828;","1440","86400","Fri Mar 06 09:13:13 PST 2026","","","3EQHHY4HQ3OMLYL1LHW637RZY7F5G5","A17CVKNSQMK98Z","Submitted","Tue Mar 03 09:13:29 PST 2026","Tue Mar 03 09:33:54 PST 2026","Wed Mar 04 09:33:54 PST 2026","","","","1225","0% (0/0)","0% (0/0)","0% (0/0)","3","3","5","3","5","3","3","4","5","1","4","5","3","5","3","3","4","4","4","5","3","3","5","4","4","4","5","5","4","4","4","4","5","4","5","4","5","5","4","5","5","3","3","5","3","-1","Maybe adding slow replay or a waveform would help folks judge the audio quality more accurately.","2","english","no","1","3","5","3","4","2","5","3","3","5","3","4","3","4","4","4","3","3","5","4","5","3","4","3","3","3","3","4","5","4"
"3AQN9REUUPCFPIN04RVTJZQ0TMOYDB","3Z53LF8QZP3I9Q9ATXDBVOTT0O1CFY","Audio Quality Evaluation","You will be given a list of recordings are organized in rows. In each row, you will see an audio clip. You need to listen to the recording and rate its audio quality using the scale: ""Excellent"", ""Good"", 'Fair"", ""Poor"", and ""Bad"".","speech, quality, audio","$6.00","Tue Mar 03 09:13:13 PST 2026","20","BatchId:5376238;OriginalHitTemplateId:928390828;","1440","86400","Fri Mar 06 09:13:13 PST 2026","","","3FE7TXL1LTJLZQWS6UZKZESPKKX2QW","A31IJFCZILFIMB","Submitted","Tue Mar 03 09:37:45 PST 2026","Tue Mar 03 09:51:53 PST 2026","Wed Mar 04 09:51:53 PST 2026","","","","848","0% (0/0)","0% (0/0)","0% (0/0)","4","5","5","4","3","4","3","4","1","4","4","5","4","4","1","4","3","3","3","4","4","4","4","4","3","4","5","5","5","5","5","4","3","4","4","4","5","3","3","5","3","4","3","3","4","1","No","1","English","English","3","4","5","4","5","3","4","5","4","5","5","4","3","4","4","3","3","4","5","3","5","5","5","5","5","3","5","3","3","4"
"3AQN9REUUPCFPIN04RVTJZQ0TMOYDB","3Z53LF8QZP3I9Q9ATXDBVOTT0O1CFY","Audio Quality Evaluation","You will be given a list of recordings are organized in rows. In each row, you will see an audio clip. You need to listen to the recording and rate its audio quality using the scale: ""Excellent"", ""Good"", 'Fair"", ""Poor"", and ""Bad"".","speech, quality, audio","$6.00","Tue Mar 03 09:13:13 PST 2026","20","BatchId:5376238;OriginalHitTemplateId:928390828;","1440","86400","Fri Mar 06 09:13:13 PST 2026","","","3HUTX6F6V5JIEEJCRH7GA9XP5JF2OO","AVLFL5X6VYQAT","Submitted","Tue Mar 03 09:37:35 PST 2026","Tue Mar 03 09:54:03 PST 2026","Wed Mar 04 09:54:03 PST 2026","","","","988","100% (1/1)","100% (1/1)","100% (1/1)","3","3","4","4","4","4","3","4","3","4","4","3","4","4","4","3","4","3","3","3","3","3","3","4","4","3","3","4","4","4","4","4","4","4","4","3","3","3","3","4","3","4","4","3","4","1","nothing","2","English","Spanish","4","3","3","4","3","4","3","3","3","4","4","4","4","4","4","3","3","3","4","3","3","3","4","4","4","4","4","4","3","4"
"3AQN9REUUPCFPIN04RVTJZQ0TMOYDB","3Z53LF8QZP3I9Q9ATXDBVOTT0O1CFY","Audio Quality Evaluation","You will be given a list of recordings are organized in rows. In each row, you will see an audio clip. You need to listen to the recording and rate its audio quality using the scale: ""Excellent"", ""Good"", 'Fair"", ""Poor"", and ""Bad"".","speech, quality, audio","$6.00","Tue Mar 03 09:13:13 PST 2026","20","BatchId:5376238;OriginalHitTemplateId:928390828;","1440","86400","Fri Mar 06 09:13:13 PST 2026","","","3JJVG1YBEMTQUHDQ5V4S2W02IUN5BO","A13REC9C7283AX","Submitted","Tue Mar 03 09:13:29 PST 2026","Tue Mar 03 09:37:09 PST 2026","Wed Mar 04 09:37:09 PST 2026","","","","1420","0% (0/0)","0% (0/0)","0% (0/0)","2","4","4","2","3","3","4","5","2","2","5","3","4","4","1","5","3","5","4","4","2","5","5","5","5","5","5","3","4","5","1","5","5","4","5","4","5","5","5","5","5","4","4","5","5","1","{}","2","English","English","5","5","5","5","5","2","4","5","5","5","5","4","5","5","5","4","3","4","5","4","4","3","3","3","4","5","4","4","4","4"
"3AQN9REUUPCFPIN04RVTJZQ0TMOYDB","3Z53LF8QZP3I9Q9ATXDBVOTT0O1CFY","Audio Quality Evaluation","You will be given a list of recordings are organized in rows. In each row, you will see an audio clip. You need to listen to the recording and rate its audio quality using the scale: ""Excellent"", ""Good"", 'Fair"", ""Poor"", and ""Bad"".","speech, quality, audio","$6.00","Tue Mar 03 09:13:13 PST 2026","20","BatchId:5376238;OriginalHitTemplateId:928390828;","1440","86400","Fri Mar 06 09:13:13 PST 2026","","","3L6L49WXWBT69ISHQGU5UIUW82654I","A1IQNR6IXSPHY7","Submitted","Tue Mar 03 09:13:29 PST 2026","Tue Mar 03 09:23:11 PST 2026","Wed Mar 04 09:23:11 PST 2026","","","","582","100% (1/1)","0% (0/0)","0% (0/0)","1","2","1","1","1","3","4","2","1","1","1","4","3","5","1","1","3","5","1","3","3","4","4","2","4","4","3","3","5","4","3","3","5","1","5","3","3","4","4","4","4","4","2","5","4","-1","{}","1","English","Spanish","4","2","4","3","4","3","4","3","4","4","3","4","4","5","3","4","3","3","4","4","3","2","3","3","4","5","3","3","5","1"
"3AQN9REUUPCFPIN04RVTJZQ0TMOYDB","3Z53LF8QZP3I9Q9ATXDBVOTT0O1CFY","Audio Quality Evaluation","You will be given a list of recordings are organized in rows. In each row, you will see an audio clip. You need to listen to the recording and rate its audio quality using the scale: ""Excellent"", ""Good"", 'Fair"", ""Poor"", and ""Bad"".","speech, quality, audio","$6.00","Tue Mar 03 09:13:13 PST 2026","20","BatchId:5376238;OriginalHitTemplateId:928390828;","1440","86400","Fri Mar 06 09:13:13 PST 2026","","","3LEP4MGT3RWLYUSJK1MB08OUVBLDB4","ANVAWCWJZDS9P","Submitted","Tue Mar 03 09:13:29 PST 2026","Tue Mar 03 09:32:48 PST 2026","Wed Mar 04 09:32:48 PST 2026","","","","1159","0% (0/0)","0% (0/0)","0% (0/0)","5","4","5","2","4","4","3","4","5","1","3","3","3","3","3","3","3","5","2","3","4","5","4","3","5","3","5","4","3","4","3","4","4","3","4","5","3","4","5","3","5","2","5","4","3","-1","Maybe we could add some quick clips for each rating, so people have a real example of what to do.","2","english","no","5","4","3","4","5","5","5","3","3","5","4","3","4","2","3","3","5","4","3","5","5","5","3","5","2","4","5","4","2","4"
"3AQN9REUUPCFPIN04RVTJZQ0TMOYDB","3Z53LF8QZP3I9Q9ATXDBVOTT0O1CFY","Audio Quality Evaluation","You will be given a list of recordings are organized in rows. In each row, you will see an audio clip. You need to listen to the recording and rate its audio quality using the scale: ""Excellent"", ""Good"", 'Fair"", ""Poor"", and ""Bad"".","speech, quality, audio","$6.00","Tue Mar 03 09:13:13 PST 2026","20","BatchId:5376238;OriginalHitTemplateId:928390828;","1440","86400","Fri Mar 06 09:13:13 PST 2026","","","3OJSZ2ATD3S3S5A0SESCXUE6Z4W572","A227Z1IZNMEF7P","Submitted","Tue Mar 03 09:13:29 PST 2026","Tue Mar 03 09:36:44 PST 2026","Wed Mar 04 09:36:44 PST 2026","","","","1395","0% (0/0)","0% (0/0)","0% (0/0)","1","3","2","4","5","4","4","2","1","2","4","3","4","3","1","3","3","5","4","3","1","4","5","3","5","4","2","3","4","5","4","3","5","4","4","4","5","5","4","2","5","3","4","5","5","1","{}","2","ENGLISH","HINDI AND BENGALI","4","4","5","5","5","4","4","5","3","5","5","4","4","5","3","5","4","5","5","5","3","4","4","2","4","4","4","5","5","4"
"3AQN9REUUPCFPIN04RVTJZQ0TMOYDB","3Z53LF8QZP3I9Q9ATXDBVOTT0O1CFY","Audio Quality Evaluation","You will be given a list of recordings are organized in rows. In each row, you will see an audio clip. You need to listen to the recording and rate its audio quality using the scale: ""Excellent"", ""Good"", 'Fair"", ""Poor"", and ""Bad"".","speech, quality, audio","$6.00","Tue Mar 03 09:13:13 PST 2026","20","BatchId:5376238;OriginalHitTemplateId:928390828;","1440","86400","Fri Mar 06 09:13:13 PST 2026","","","3RXCAC0YI2L58G43JF39FR1Q0XG8GA","AZA4TWIONRE4W","Submitted","Tue Mar 03 09:37:35 PST 2026","Tue Mar 03 09:54:57 PST 2026","Wed Mar 04 09:54:57 PST 2026","","","","1042","0% (0/0)","0% (0/0)","0% (0/0)","3","3","2","3","3","3","3","3","3","3","2","3","2","2","3","3","5","4","3","4","2","4","2","2","3","3","3","3","3","2","3","4","3","2","3","4","2","2","3","2","2","3","4","2","4","-1","GOOD","2","English","English","3","3","4","3","2","4","4","4","4","3","4","2","3","3","5","4","3","2","2","3","3","2","3","4","5","3","1","4","4","3"
"3AQN9REUUPCFPIN04RVTJZQ0TMOYDB","3Z53LF8QZP3I9Q9ATXDBVOTT0O1CFY","Audio Quality Evaluation","You will be given a list of recordings are organized in rows. In each row, you will see an audio clip. You need to listen to the recording and rate its audio quality using the scale: ""Excellent"", ""Good"", 'Fair"", ""Poor"", and ""Bad"".","speech, quality, audio","$6.00","Tue Mar 03 09:13:13 PST 2026","20","BatchId:5376238;OriginalHitTemplateId:928390828;","1440","86400","Fri Mar 06 09:13:13 PST 2026","","","3TAYZSBPLW4XC6B5YYOPUE7Q28I2SL","A3OLA04ECGYYNK","Submitted","Tue Mar 03 09:37:35 PST 2026","Tue Mar 03 09:50:24 PST 2026","Wed Mar 04 09:50:24 PST 2026","","","","769","0% (0/0)","0% (0/0)","0% (0/0)","4","4","3","4","4","4","4","4","4","4","3","3","3","3","4","4","4","4","4","4","3","3","3","3","4","4","4","4","4","3","4","4","4","4","3","3","3","3","4","3","3","3","4","4","3","1","Nothing","2","English","Spanish","4","3","3","4","4","4","3","3","3","4","3","4","4","4","3","4","4","3","4","4","4","3","4","4","3","4","4","3","3","4"
"3AQN9REUUPCFPIN04RVTJZQ0TMOYDB","3Z53LF8QZP3I9Q9ATXDBVOTT0O1CFY","Audio Quality Evaluation","You will be given a list of recordings are organized in rows. In each row, you will see an audio clip. You need to listen to the recording and rate its audio quality using the scale: ""Excellent"", ""Good"", 'Fair"", ""Poor"", and ""Bad"".","speech, quality, audio","$6.00","Tue Mar 03 09:13:13 PST 2026","20","BatchId:5376238;OriginalHitTemplateId:928390828;","1440","86400","Fri Mar 06 09:13:13 PST 2026","","","3TY7ZAOG5QGSSDVJE2B9K4N1OGLK02","A2BGORV8FFXATI","Submitted","Tue Mar 03 09:13:29 PST 2026","Tue Mar 03 09:25:16 PST 2026","Wed Mar 04 09:25:16 PST 2026","","","","707","0% (0/0)","0% (0/0)","0% (0/0)","4","5","4","4","4","3","5","5","5","4","5","5","3","3","3","5","4","4","3","3","4","3","4","4","4","4","5","4","3","5","3","4","4","4","3","3","3","4","4","5","4","3","4","3","4","1","It was good","2","Englsih","Spinsh","4","3","5","4","4","3","4","5","4","4","5","3","3","3","3","4","5","4","2","5","2","4","4","4","4","3","4","3","3","4"
"3AQN9REUUPCFPIN04RVTJZQ0TMOYDB","3Z53LF8QZP3I9Q9ATXDBVOTT0O1CFY","Audio Quality Evaluation","You will be given a list of recordings are organized in rows. In each row, you will see an audio clip. You need to listen to the recording and rate its audio quality using the scale: ""Excellent"", ""Good"", 'Fair"", ""Poor"", and ""Bad"".","speech, quality, audio","$6.00","Tue Mar 03 09:13:13 PST 2026","20","BatchId:5376238;OriginalHitTemplateId:928390828;","1440","86400","Fri Mar 06 09:13:13 PST 2026","","","3VE8AYVF8XTZUG888VXRX61EZIG8FB","ANHWX99RNY3TE","Submitted","Tue Mar 03 09:37:45 PST 2026","Tue Mar 03 09:52:57 PST 2026","Wed Mar 04 09:52:57 PST 2026","","","","912","0% (0/0)","0% (0/0)","0% (0/0)","5","5","4","5","4","5","5","5","5","5","4","4","5","4","5","5","5","5","5","5","4","4","4","4","5","5","5","5","5","4","4","5","5","5","4","4","4","4","5","4","4","5","5","4","4","-1","NICE STUDY","2","ENGLISH","HINDI","4","4","4","5","5","5","4","5","5","5","4","5","5","5","4","5","5","4","4","4","5","4","5","5","4","5","5","4","4","5"
"3AQN9REUUPCFPIN04RVTJZQ0TMOYDB","3Z53LF8QZP3I9Q9ATXDBVOTT0O1CFY","Audio Quality Evaluation","You will be given a list of recordings are organized in rows. In each row, you will see an audio clip. You need to listen to the recording and rate its audio quality using the scale: ""Excellent"", ""Good"", 'Fair"", ""Poor"", and ""Bad"".","speech, quality, audio","$6.00","Tue Mar 03 09:13:13 PST 2026","20","BatchId:5376238;OriginalHitTemplateId:928390828;","1440","86400","Fri Mar 06 09:13:13 PST 2026","","","3WQQ9FUS6LQ9HZWS3TBVEGATKKOB8W","A2BPRM8I6P4OZS","Submitted","Tue Mar 03 09:13:28 PST 2026","Tue Mar 03 09:36:07 PST 2026","Wed Mar 04 09:36:07 PST 2026","","","","1359","100% (2/2)","100% (2/2)","100% (2/2)","1","1","2","1","1","4","3","3","1","1","2","2","1","3","1","3","4","4","4","2","2","2","3","1","1","1","4","4","4","4","2","4","4","2","4","3","4","4","3","4","3","2","4","5","4","-1","very good study","2","English","English","4","3","2","3","2","3","2","3","2","4","4","3","3","5","3","4","4","3","3","4","3","2","4","3","4","4","3","2","5","3"